time,d_delta_x,d_delta_y,d_delta_z,delta_x,delta_y,delta_z
8.51,0.035880616522228743,0.03088118208668536,0.038931120792094855,-0.029796459396462197,-0.038386095280534646,-0.014762368634863904
8.52,0.03670713081402649,0.0036993519426837262,0.03540809677270053,-0.029429388088321934,-0.03834910176110781,-0.014408287667136898
8.53,0.02460065209788441,0.048396005562248816,0.036369163775696836,-0.02918338156734309,-0.03786514170548532,-0.01404459602937993
8.540000000000001,0.02543530127074277,0.01965309652030546,0.03741750116890662,-0.028929028554635663,-0.037668610740282264,-0.013670421017690865
8.55,0.02576960134810452,-0.00612005419001635,0.033847212709355506,-0.02867133254115462,-0.037729811282182425,-0.01333194889059731
8.56,0.02561913447227595,-0.03255629481934766,0.030520252179812492,-0.02841514119643186,-0.0380553742303759,-0.013026746368799184
8.57,0.013049227197177549,0.043997154746081416,0.027275108155187765,-0.028284648924460084,-0.037615402682915085,-0.012753995287247306
8.58,0.013199378124177069,0.016312857319658994,0.02901842338464589,-0.028152655143218314,-0.03745227410971849,-0.012463811053400848
8.59,0.012905570015113388,-0.009373944173853371,0.0307440269453692,-0.02802359944306718,-0.03754601355145703,-0.012156370783947155
8.6,0.005266814708565423,0.0477443934391971,0.019312077933492967,-0.027970931295981525,-0.03706856961706506,-0.011963250004612225
8.61,0.0049422568666809275,0.020266333056053853,0.021302688278832076,-0.027921508727314717,-0.036865906286504525,-0.011750223121823904
8.620000000000001,0.0042144806872886215,-0.005674544096368389,0.02324226406589391,-0.02787936392044183,-0.03692265172746821,-0.011517800481164965
8.63,0.00038023308905391073,0.04280700563511932,0.015000466579426296,-0.027875561589551293,-0.03649458167111702,-0.011367795815370703
8.64,-0.0005554511117883409,0.01653471242039825,0.017141148417698135,-0.027881116100669175,-0.03632923454691304,-0.011196384331193722
8.65,-0.0018529276108957549,-0.010475682910644213,0.019226208599691888,-0.027899645376778134,-0.03643399137601948,-0.011004122245196804
8.66,-0.003496435522559252,-0.03893593114240618,0.021256629449209682,-0.027934609732003728,-0.03682335068744354,-0.010791555950704707
8.67,-0.004432454738366967,0.04886260653971898,0.009038154204421698,-0.027978934279387396,-0.03633472462204635,-0.01070117440866049
8.68,-0.006161767259169462,0.022580119474948118,0.011388936137245138,-0.02804055195197909,-0.03610892342729687,-0.010587285047288038
8.69,-0.00820011601310687,-0.005277162063483762,0.013677773560556187,-0.02812255311211016,-0.03616169504793171,-0.010450507311682476
8.700000000000001,-0.005930248264332305,0.05974129691707064,0.004078487389483788,-0.02818185559475348,-0.035564282078761,-0.01040972243778764
8.71,-0.0082811322541302,0.03324817364061296,0.0066033332713937715,-0.028264666917294783,-0.035231800342354874,-0.010343689105073701
8.72,-0.010903251120580465,0.005153260189008302,0.00906112016702124,-0.028373699428500588,-0.03518026774046479,-0.010253077903403488
8.73,-0.0074725849800021255,0.05987111834002736,-0.0009881643560027964,-0.028448425278300608,-0.03458155655706451,-0.010262959546963516
8.74,-0.010487886884792616,0.032806361763725325,0.001709685194877613,-0.028553304147148535,-0.03425349293942726,-0.01024586269501474
8.75,-0.013737514619509492,0.004010112073550065,0.00433531815207731,-0.02869067929334363,-0.03421339181869176,-0.010202509513493966
8.76,-0.017208311492801956,-0.025978635598008323,0.006890202609791278,-0.02886276240827165,-0.03447317817467185,-0.010133607487396053
8.77,-0.006097129863477324,0.07038739710629104,-0.005736823634702189,-0.028923733706906422,-0.033769304203608935,-0.010190975723743076
8.78,-0.010055521216423488,0.04268222844882354,-0.002856022481274388,-0.02902428891907066,-0.033342481919120696,-0.010219535948555819
8.790000000000001,-0.014201061208634971,0.013391850354558518,-5.297628596687143e-05,-0.029166299531157007,-0.03320856341557511,-0.010220065711415488
8.8,-0.0035465653107982636,0.08222100277927534,-0.009452624831464328,-0.02920176518426499,-0.03238635338778236,-0.01031459195973013
8.81,-0.008242711269577999,0.05464241324208315,-0.006427981964003189,-0.02928419229696077,-0.031839929255361527,-0.010378871779370162
8.82,-0.013092691813506016,0.02537860223232115,-0.003485359331472558,-0.02941511921509583,-0.031586143233038315,-0.010413725372684887
8.83,-0.0014009084827655144,0.08218988894039696,-0.01576973618571443,-0.029429128299923484,-0.030764244343634346,-0.010571422734542032
8.84,-0.0068474414610915635,0.05376532454846443,-0.012539335935033102,-0.029497602714534398,-0.0302265910981497,-0.010696816093892362
8.85,-0.012415587073399376,0.02411075306707023,-0.009396974530328457,-0.02962175858526839,-0.029985483567478998,-0.010790785839195648
8.86,-0.018096878324516855,-0.006649988114539637,-0.006340689203004322,-0.02980272736851356,-0.030051983448624395,-0.010854192731225691
8.870000000000001,0.003081519073753855,0.06647469682748033,-0.020849337380061287,-0.029771912177776024,-0.02938723648034959,-0.011062686105026304
8.88,-0.0033953685091268893,0.0635879045387703,-0.017430845159695205,-0.029805865862867292,-0.028751357434961888,-0.011236994556623256
8.89,-0.009953783711053779,0.033805385802952524,-0.01410603825336303,-0.02990540369997783,-0.028413303576932364,-0.011378054939156886
8.9,0.008002676589579302,0.047173824644354996,-0.023111237441712687,-0.029825376934082038,-0.027941565330488815,-0.011609167313574012
8.91,0.0007151977742695798,0.0712099894931321,-0.01958769693874544,-0.029818224956339342,-0.027229465435557494,-0.011805044282961467
8.92,-0.006625322327969321,0.04636996019729861,-0.01616097244287404,-0.029884478179619034,-0.026765765833584507,-0.011966654007390208
8.93,0.010800504904505126,0.040490942979492225,-0.026493780011449794,-0.029776473130573983,-0.026360856403789584,-0.012231591807504707
8.94,0.0027499267554749462,0.06499478632694315,-0.02284543769042475,-0.029748973863019234,-0.02571090854052015,-0.012460046184408954
8.950000000000001,-0.005327505433612087,0.04436634728736484,-0.01929770359852674,-0.029802248917355355,-0.025267245067646504,-0.012653023220394221
8.96,-0.01342868746153475,0.013593767613413896,-0.01584822867139056,-0.0299365357919707,-0.025131307391512366,-0.012811505507108127
8.97,0.019275968559952873,0.027597637719713776,-0.026198338319060675,-0.029743776106371172,-0.024855331014315227,-0.013073488890298733
8.98,0.010094164800307767,0.05216596772030742,-0.022511224998668505,-0.029642834458368093,-0.024333671337112152,-0.013298601140285419
8.99,0.0009208007382872363,0.05004752766935637,-0.01892629493791454,-0.02963362645098522,-0.023833196060418588,-0.013487864089664564
9.0,0.034919093929731554,-0.007252923662120728,-0.022436127548593816,-0.029284435511687905,-0.023905725297039795,-0.013712225365150503
9.01,0.024661398345795615,0.016513044032407984,-0.018800012059072495,-0.029037821528229948,-0.023740594856715716,-0.013900225485741229
9.02,0.01444257791005385,0.040970032669150204,-0.01526488831002401,-0.02889339574912941,-0.023330894530024213,-0.01405287436884147
9.03,0.04056512019496006,-0.018290082254619443,-0.023117241234893997,-0.02848774454717981,-0.023513795352570407,-0.014284046781190409
9.040000000000001,0.02949904860358974,0.006125914489903274,-0.019430930327715507,-0.028192754061143913,-0.023452536207671376,-0.014478356084467564
9.05,0.018493838014400812,0.029855929052913732,-0.015847396005134608,-0.028007815680999904,-0.02315397691714224,-0.014636830044518911
9.06,0.007547274583361865,0.05541349417759941,-0.012364274084720177,-0.027932342935166287,-0.022599841975366245,-0.014760472785366113
9.07,0.030319244692351345,0.005703303648745932,-0.019617725024616305,-0.027629150488242774,-0.022542808938878785,-0.014956650035612275
9.08,0.018640941318201355,0.029635799841684983,-0.01600711611226737,-0.02744274107506076,-0.022246450940461935,-0.01511672119673495
9.09,0.00703667217332897,0.05525715248369002,-0.012498235361807594,-0.02737237435332747,-0.021693879415625034,-0.015241703550353026
9.1,0.035193182761103885,-0.003533881413112859,-0.015417662712892508,-0.02702044252571643,-0.021729218229756164,-0.015395880177481952
9.11,0.0227527368809136,0.01955864756302475,-0.011890883380907338,-0.026792915156907293,-0.021533631754125915,-0.015514789011291025
9.120000000000001,0.010402242209283388,0.04454701129981338,-0.008464126124826062,-0.026688892734814458,-0.02108816164112778,-0.015599430272539285
9.13,0.03337674127134077,-0.001109512888748554,-0.01745361526577837,-0.02635512532210105,-0.021099256770015267,-0.01577396642519707
9.14,0.020352497000563123,0.02199772020894339,-0.013856333645597033,-0.02615160035209542,-0.020879279567925832,-0.01591252976165304
9.15,0.007427169389862265,0.046920093293154726,-0.010361601211838385,-0.026077328658196796,-0.020410078634994284,-0.016016145773771424
9.16,-0.005405550040492299,0.03502211791564417,-0.006967116314696202,-0.02613138415860172,-0.020059857455837844,-0.016085816936918386
9.17,0.03370744638100339,-0.004030298468447081,-0.012390178830726788,-0.025794309694791684,-0.020100160440522315,-0.016209718725225655
9.18,0.019856622108368124,0.01846675409397333,-0.008903320102358885,-0.025595743473708004,-0.019915492899582582,-0.016298751926249244
9.19,0.0061146750308853914,0.04283409579215959,-0.005516954942576008,-0.02553459672339915,-0.019487151941660986,-0.016353921475675003
9.200000000000001,0.04636542275669458,-0.02859153578234716,-0.005909039312430746,-0.025070942495832204,-0.019773067299484456,-0.016413011868799312
9.21,0.03164758011613691,-0.004794214908334274,-0.002563683057280039,-0.024754466694670834,-0.019821009448567798,-0.016438648699372112
9.22,0.017051198422467294,0.0170996847689519,0.0006844042090712321,-0.024583954710446162,-0.01965001260087828,-0.0164318046572814
9.23,0.0472433850392836,-0.03227926352886778,0.0012480703359220718,-0.024111520860053325,-0.019972805236166957,-0.01641932395392218
9.24,0.03194432872350726,-0.007984450086827584,0.004417978279312826,-0.023792077572818253,-0.020052649737035234,-0.016375144171129053
9.25,0.016768611446583828,0.013457964463264464,0.0074944473767370665,-0.023624391458352413,-0.01991807009240259,-0.016300199697361684
9.26,0.0017075418050471608,0.036268757704898125,0.010479447061645823,-0.023607316040301942,-0.019555382515353607,-0.016195405226745226
9.27,0.027677085651029727,-0.00451784014279704,0.010347013727835273,-0.023330545183791646,-0.019600560916781577,-0.016091935089466873
9.28,0.012020496232963258,0.016540090420170482,0.013270354565257311,-0.023210340221462015,-0.01943516001257987,-0.0159592315438143
9.290000000000001,-0.003525154854543945,0.03921751363611219,0.016105280876336128,-0.023245591770007453,-0.01904298487621875,-0.01579817873505094
9.3,0.029365889273549654,-0.01071588518323012,0.015017402709679287,-0.022951932877271958,-0.01915014372805105,-0.015648004707954147
9.31,0.013122102102667656,0.010213016585949142,0.017820919291674064,-0.02282071185624528,-0.01904801356219156,-0.015469795515037407
9.32,-0.0030138072678678254,0.032005154501276306,0.02053820982904197,-0.022850849928923958,-0.018727962017178797,-0.015264413416746987
9.33,0.023527714830597034,-0.004678398383369878,0.014122979930317567,-0.022615572780617987,-0.018774746001012498,-0.015123183617443811
9.34,0.006834502208312387,0.015653622200866003,0.016949350814335115,-0.022547227758534863,-0.018618209779003837,-0.01495369010930046
9.35,-0.009759035586795986,0.03735896752675225,0.019688014772403714,-0.02264481811440282,-0.018244620103736314,-0.014756809961576422
9.36,-0.026261185739714525,0.03645602458014213,0.022340729606223887,-0.022907429971799967,-0.017880059857934893,-0.014533402665514183
9.370000000000001,0.01799981671038662,-0.00039729918951356136,0.01281159826866115,-0.0227274318046961,-0.01788403284983003,-0.014405286682827572
9.38,0.000635403138050189,0.019362150238578624,0.015681173099269162,-0.0227210777733156,-0.017690411347444243,-0.01424847495183488
9.39,-0.016640645173654066,0.040661663308124416,0.018460901621584973,-0.02288748422505214,-0.017283794714362997,-0.01406386593561903
9.4,0.029720954211018225,-0.017199141091743995,0.008918446530303943,-0.022590274682941957,-0.017455786125280436,-0.01397468147031599
9.41,0.011630515620444697,0.004116049802388479,0.011913384475315848,-0.02247396952673751,-0.017414625627256552,-0.013855547625562832
9.42,-0.006379349988140791,0.023314315322071597,0.01481474734078219,-0.022537763026618918,-0.017181482474035836,-0.01370740015215501
9.43,0.008850615774005852,0.005794269166150924,0.011402299897362668,-0.02244925686887886,-0.01712353978237433,-0.013593377153181384
9.44,-0.009490619754560135,0.024728046014833287,0.014320002585953479,-0.02254416306642446,-0.016876259322225997,-0.01345017712732185
9.450000000000001,-0.02776460210149488,0.04471041217977142,0.01714515959278382,-0.02282180908743941,-0.016429155200428282,-0.013278725531394012
9.46,-0.04597704479360357,0.02031980665268792,0.019879665160907944,-0.023281579535375446,-0.016225957133901403,-0.013079928879784932
9.47,0.006104186402773479,0.007401374518382527,0.011100377563518886,-0.02322053767134771,-0.016151943388717577,-0.012968925104149744
9.48,-0.01296713906086329,0.02584557783075801,0.014034678732869045,-0.023350209061956343,-0.015893487610409998,-0.012828578316821054
9.49,-0.03198600480422107,0.03870483399301185,0.016875089850743787,-0.023670069109998554,-0.01550643927047988,-0.012659827418313617
9.5,0.008416138716558066,0.003206481346078857,0.009779980522208659,-0.023585907722832974,-0.015474374457019092,-0.01256202761309153
9.51,-0.011254280615964347,0.021161949149152006,0.012756217785875101,-0.023698450528992616,-0.015262754965527571,-0.012434465435232779
9.52,-0.030884453365952372,0.0406696958842723,0.015636845282404697,-0.024007295062652142,-0.014856058006684847,-0.012278096982408733
9.53,0.0032134809777753792,0.006961893297859796,0.010767394819507975,-0.023975160252874387,-0.01478643907370625,-0.012170423034213652
9.540000000000001,-0.016967340836601508,0.02470421888574723,0.013718331110698704,-0.024144833661240404,-0.014539396884848777,-0.012033239723106666
9.55,-0.03711996978295615,0.033522938954477166,0.01657360913010393,-0.024516033359069964,-0.014204167495304006,-0.011867503631805627
9.56,-0.05724525205922758,0.011069763673949642,0.019335215135763896,-0.02508848587966224,-0.01409346985856451,-0.011674151480447988
9.57,0.004593213682314162,0.005849323887795757,0.012579268639268556,-0.025042553742839098,-0.014034976619686553,-0.011548358794055302
9.58,-0.016394746561859685,0.023102348460661677,0.015484823324555148,-0.025206501208457695,-0.013803953135079936,-0.01139351056080975
9.59,-0.03737099967950659,0.0318202142742975,0.01829499798543662,-0.02558021120525276,-0.01348575099233696,-0.011210560580955384
9.6,0.009808103523469926,0.000764957087601964,0.012636099439684322,-0.02548213017001806,-0.01347810142146094,-0.01108419958655854
9.61,-0.011803649594535906,0.017397762102601976,0.01554494288255815,-0.02560016666596342,-0.01330412380043492,-0.01092875015773296
9.620000000000001,-0.0334190917009512,0.03554985043693456,0.018357726294977186,-0.025934357582972932,-0.012948625296065575,-0.010745172894783188
9.63,0.0077396833419314595,0.0017317886125368318,0.013106456699473787,-0.02585696074955362,-0.012931307409940206,-0.01061410832778845
9.64,-0.014447989970240174,0.0182179478040504,0.016000148692600715,-0.02600144064925602,-0.012749127931899702,-0.010454106840862443
9.65,-0.03665084081248651,0.03209151946764749,0.018797501986441652,-0.026367949057380886,-0.012428212737223228,-0.010266131820998026
9.66,-0.05886238381669284,0.011315009651514392,0.02150058739195625,-0.026956572895547815,-0.012315062640708084,-0.010051125947078464
9.67,0.013055245794503054,-0.002430587558184455,0.011757800062890119,-0.026826020437602783,-0.012339368516289929,-0.009933547946449562
9.68,-0.009978913653080387,0.01350278694015352,0.014684106898992978,-0.026925809574133586,-0.012204340646888395,-0.009786706877459632
9.69,-0.033047088769737165,0.030946364205744353,0.017512385555194136,-0.02725628046183096,-0.011894877004830951,-0.009611583021907691
